Police arrest three anti-war protesters in Haifa, amid ‘illegal demonstration’	['irrelevant']	[[0.68063631 0.31936369]] 
Family of Yair Yaakov, slain hostage whose body was recovered, thanks IDF and calls for remaining captives’ return	['relevant']	[[0.17347395 0.82652605]] 
US advises citizens in Mideast, North Africa to exercise increased caution amid regional tensions	['irrelevant']	[[0.75410715 0.24589285]] 
Witkoff warned US lawmakers that Iranian response to Israeli strike could be mass casualty event – report	['irrelevant']	[[0.54219974 0.45780026]] 
Netanyahu convenes security cabinet, amid hostage talks and reports of prep to strike Iran	['relevant']	[[0.47652274 0.52347726]] 
Home Front Command says no changes to guidelines for civilians, amid ‘rumors’ of potential strike on Iran in coming days	['relevant']	[[0.20769597 0.79230403]] 
IDF issues new evacuation warning for southern Gaza, expanding no-go zone	['relevant']	[[0.10463207 0.89536793]] 
Trump: Don’t want to say Israeli strike on Iran is imminent, but could very well happen	['relevant']	[[0.37833809 0.62166191]] 
UN reports full internet blackout across the Gaza Strip	['relevant']	[[0.40032217 0.59967783]] 
Six more Gaza flotilla activists set to be deported from Israel	['relevant']	[[0.35824592 0.64175408]] 
Ahead of Israel trip, German FM says Iran must ‘credibly renounce any plans’ to obtain nukes	['relevant']	[[0.29055785 0.70944215]] 
Italian FM says ‘no signs’ of imminent Israeli attack on Iran	['relevant']	[[0.16211012 0.83788988]] 
Gazan targeted in strike last month identified as man with special needs	['irrelevant']	[[0.69586558 0.30413442]] 
Ministers and MKs at ultranationalist confab urge annexation of West Bank and Gaza	['relevant']	[[0.35104802 0.64895198]] 
US ambassador says Israel unlikely to strike Iran without green light from Trump	['irrelevant']	[[0.50262689 0.49737311]] 
IDF: ‘Warning shots’ fired overnight at crowd of Gazans who ‘posed threat’ to troops	['relevant']	[[0.31254489 0.68745511]] 
Far-right minister urges Israeli control over Lebanon and Syria, claims lack of ‘spirit’ led to Oct. 7	['relevant']	[[0.41189992 0.58810008]] 
Strauss Group to further jack up prices on coffee and chocolate, citing cost of raw goods	['irrelevant']	[[0.68253083 0.31746917]] 
Israel weighing military strikes on Iran’s nuclear program in coming days — ABC News	['relevant']	[[0.25649373 0.74350627]] 
Top US general says report on Iran nuclear violations ‘is certainly troubling’	['irrelevant']	[[0.55141616 0.44858384]] 
Indian health official says only one of 242 passengers survived plane crash	['relevant']	[[0.40107629 0.59892371]] 
US confirms that Witkoff will attend Iran nuclear talks in Oman on Sunday	['irrelevant']	[[0.74721408 0.25278592]] 
Red Cross denies role in evacuating GHF workers targeted in alleged Hamas attack	['irrelevant']	[[0.60158243 0.39841757]] 
Ryanair extends suspension of service to Israel until end of August	['relevant']	[[0.47060742 0.52939258]] 
US security contractor writes anonymous op-ed decrying Gaza Humanitarian Foundation	['relevant']	[[0.45413301 0.54586699]] 
Damascus slams Israeli raid in southern Syria as ‘blatant violation’ of Syrian sovereignty	['relevant']	[[0.48151596 0.51848404]] 
Ex-PM Bennett says government dealing ‘crushing blow to reservists’ with Haredi draft bill	['irrelevant']	[[0.51009919 0.48990081]] 
Argentina president marks Hamas captive’s birthday, meets rescued hostage as he accepts Genesis Prize	['irrelevant']	[[0.53507673 0.46492327]] 
Iran’s president vows ‘we’ll rebuild again’ if nuclear facilities destroyed in attack	['irrelevant']	[[0.55079193 0.44920807]] 
Huckabee hosts Smotrich and Ben Gvir at US Embassy, decries sanctions on the far-right ministers	['irrelevant']	[[0.78399216 0.21600784]] 
France accuses Iran of ‘deliberately pursuing nuclear escalation’	['relevant']	[[0.46509194 0.53490806]] 
IDF says gunman fired upon troops at West Bank checkpoint, was then ‘neutralized’	['relevant']	[[0.13459844 0.86540156]] 
IDF says it struck Hamas operatives at weapons manufacturing plan in Gaza City’s Shati camp	['relevant']	[[0.04401863 0.95598137]] 
AG okays appointment of Shin Bet deputy head as acting spymaster	['irrelevant']	[[0.64023877 0.35976123]] 
GHF says Hamas preventing staffers wounded in attack from being treated at hospital	['relevant']	[[0.30420487 0.69579513]] 
IDF publishes documents it says prove Hamas has been confiscating aid as a matter of policy	['relevant']	[[0.16124803 0.83875197]] 
Deputy Shin Bet chief to temporarily replace Ronen Bar when term ends Sunday	['irrelevant']	[[0.71613731 0.28386269]] 
More than 240 believed dead following Air India crash in Ahmedabad, officials say	['irrelevant']	[[0.69764472 0.30235528]] 
‘No ideology, no love for the country’: Yair Golan assails government over Haredi conscription law	['irrelevant']	[[0.60797121 0.39202879]] 
UTJ chair Goldknopf resigns from cabinet after lawmakers vote down bill to dissolve Knesset	['irrelevant']	[[0.56323806 0.43676194]] 
Egyptian authorities detain over 200 protesters planning to march to Gaza border	['relevant']	[[0.19757238 0.80242762]] 
After US pulls embassy staff, Iraq says it hasn’t detected any threats toward diplomatic missions	['irrelevant']	[[0.59631128 0.40368872]] 
Six more activists who tried to sail to Gaza heading to airport for deportation, rights group says	['relevant']	[[0.1420764 0.8579236]] 
Israel calls for increased international pressure on Iran following IAEA resolution	['irrelevant']	[[0.64531712 0.35468288]] 
GHF says aid centers opened this morning as planned after 8 staffers killed by Hamas overnight	['relevant']	[[0.16467947 0.83532053]] 
‘A sad joke’ of a letter: Sa’ar lashes out at Macron after French leader praises Abbas for condemning Oct. 7	['relevant']	[[0.26374256 0.73625744]] 
Man suspected of murdering elderly mother dies after jumping off roof	['irrelevant']	[[0.58252467 0.41747533]] 
Iran begins military drill focused on ‘enemy movements’	['irrelevant']	[[0.67656679 0.32343321]] 
Sydney cleric on trial for ‘dehumanizing’ statements about Jews	['irrelevant']	[[0.68783953 0.31216047]] 
16 children said evacuated from Gaza for medical treatment in Jordan yesterday	['relevant']	[[0.37393568 0.62606432]] 
IDF says Hamas operatives who wounded troops in Khan Younis killed after the incident	['relevant']	[[0.07770828 0.92229172]] 
Air India plane with 244 aboard crashes in northwest India minutes after takeoff	['irrelevant']	[[0.60366319 0.39633681]] 
US tells embassy employees not to travel outside Tel Aviv, Jerusalem, Beersheba areas due to ‘increased regional tensions’	['irrelevant']	[[0.80025371 0.19974629]] 
Iran says it will build new uranium enrichment facility in response to resolution finding it in noncompliance	['relevant']	[[0.38398673 0.61601327]] 
Dermer, Barnea to meet Witkoff tomorrow ahead of next round of US-Iran nuclear talks, official says	['relevant']	[[0.38393387 0.61606613]] 
Man suspected of murdering elderly mother jumps off roof of Rehovot building	['irrelevant']	[[0.64827844 0.35172156]] 
UN nuclear watchdog declares Iran in noncompliance with safeguards obligations	['irrelevant']	[[0.58183744 0.41816256]] 
New Haredi enlistment outline delays cuts to public transportation, daycare subsidies for draft dodgers	['irrelevant']	[[0.64355893 0.35644107]] 
12-year-old Syrian girl treated in Israel for heart condition last week, Rambam Medical Center reveals	['irrelevant']	[[0.67377942 0.32622058]] 
Humanitarian aid trucks enter northern Gaza from Israel for first time in months	['relevant']	[[0.36230466 0.63769534]] 
Macron praises PA’s Abbas for ‘charting path to peace’ after he calls for disarming Hamas, condemns Oct. 7	['relevant']	[[0.29557576 0.70442424]] 
Reservists fume after Edelstein reaches compromise with Haredim over enlistment law	['irrelevant']	[[0.59124991 0.40875009]] 
Threat of Israeli strike won’t make us give up right to enrich uranium, Iranian official says	['relevant']	[[0.4495214 0.5504786]] 
IDF says troops detained Hamas operatives in southern Syria overnight	['relevant']	[[0.14791111 0.85208889]] 
All US embassies in striking distance of Iran told to convene emergency action committees in case of escalation — report	['irrelevant']	[[0.59332839 0.40667161]] 
80-year-old woman found dead in her Rehovot home, son barricading himself on building’s roof	['irrelevant']	[[0.79140595 0.20859405]] 
Omani FM says Muscat will host sixth round of US-Iran nuclear talks this weekend	['irrelevant']	[[0.5169631 0.4830369]] 
Iran has plans for immediate counterattack if Israel strikes nuclear facilities, NYT reports	['relevant']	[[0.48745248 0.51254752]] 
Report says Israel could attack Iran in coming days; sources unaware of plans for US to assist	['relevant']	[[0.2058078 0.7941922]] 
Troops kill two terrorists during extended raid in central Nablus — IDF	['relevant']	[[0.43065762 0.56934238]] 
Report says US believes Israel ‘fully ready’ for attack on Iran	['relevant']	[[0.33012315 0.66987685]] 
Witkoff: ‘No disrespect to Netanyahu, but Trump could be US president and Israel’s PM at same time’	['irrelevant']	[[0.73265119 0.26734881]] 
US official says Witkoff planning to meet Iranian FM in Oman on Sunday for nuclear talks	['irrelevant']	[[0.58801067 0.41198933]] 
GHF indicates it dispersed aid overnight despite IDF ban on travel to distribution hubs	['relevant']	[[0.40281426 0.59718574]] 
Bill to disperse Knesset fails to advance after Haredi factions agree to withhold support	['relevant']	[[0.47240883 0.52759117]] 
Breaking with other Haredi factions, Agudath Israel to vote in favor of dissolving Knesset	['irrelevant']	[[0.55959025 0.44040975]] 
Confirming ‘understandings reached,’ Shas and Degel HaTorah say ‘another few days’ needed to finalize Haredi enlistment bill	['irrelevant']	[[0.7036237 0.2963763]] 
Gaza aid group: Hamas operatives killed 5 of our local staffers in attack on bus	['relevant']	[[0.06946676 0.93053324]] 
Edelstein says ‘agreements reached on principles’ for Haredi draft bill, signaling end to coalition crisis	['irrelevant']	[[0.52151004 0.47848996]] 
Rabbis order Degel HaTorah to oppose Knesset’s disbandment if vote held overnight	['irrelevant']	[[0.65962945 0.34037055]] 
‘It could be a dangerous place,’ Trump says of Mideast when asked about withdrawal of US personnel	['irrelevant']	[[0.52098442 0.47901558]] 
Vance says he doesn’t know if Iran wants a nuke as Pentagon chief said to confirm it’s actively seeking one	['relevant']	[[0.35217745 0.64782255]] 
Haredi leader tells Degel HaTorah MKs to ready for weeklong delay on vote to dissolve Knesset	['relevant']	[[0.47606353 0.52393647]] 
Next US-Iran talks said likely to be postponed; source says date was never confirmed	['irrelevant']	[[0.6024152 0.3975848]] 
US judge says Trump cannot detain anti-Israel Columbia activist, but delays release until Friday	['relevant']	[[0.40736772 0.59263228]] 
No immediate word on injuries as several impacts reported in Tel Aviv area	['irrelevant']	[[0.73916801 0.26083199]] 
IDF says Israeli warship in the Red Sea has downed 5 Iranian drones in past day	['relevant']	[[0.10279569 0.89720431]] 
Sirens activated as IDF says fresh Iranian missile barrage fired at Israel	['relevant']	[[0.23691166 0.76308834]] 
NYT: Iran’s air defenses continuously fire in Tehran neighborhood where supreme leader, president live	['irrelevant']	[[0.68090037 0.31909963]] 
MDA says 63 hurt, including one critically in Iranian missile barrage	['relevant']	[[0.47020286 0.52979714]] 
IDF says it downed suspicious aerial target which triggered sirens in Eilat; two others shot down after sirens in Arava	['relevant']	[[0.07715026 0.92284974]] 
Drone infiltration sirens sound in southern communities	['irrelevant']	[[0.66962516 0.33037484]] 
Caitlyn Jenner drinks wine in bomb shelter amid Iran’s missile attack	['irrelevant']	[[0.66787845 0.33212155]] 
Sirens blare warning of suspected drone attack in Eilat	['irrelevant']	[[0.58588458 0.41411542]] 
Iranian UN envoy claims 78 killed in Israeli strikes	['relevant']	[[0.46448351 0.53551649]] 
Iran’s state media says missile defenses activated in Tehran amid fresh strikes	['relevant']	[[0.33998126 0.66001874]] 
US tells UNSC that Israel informed DC before strikes on Iran that they were necessary for self-defense	['irrelevant']	[[0.52133317 0.47866683]] 
Judge denies release request for pro-Palestinian activist Khalil	['irrelevant']	[[0.64222784 0.35777216]] 
IDF releases footage of interception of Iranian drone from earlier today	['relevant']	[[0.36137231 0.63862769]] 
Qatar says emir and Trump discussed de-escalating Israel-Iran conflict during phone call	['irrelevant']	[[0.66324049 0.33675951]] 
Oil prices jump 7% as Israel, Iran trade air strikes	['irrelevant']	[[0.78029914 0.21970086]] 
IDF rescues civilian trapped in Tel Aviv area building hit by Iran missile	['relevant']	[[0.38052006 0.61947994]] 
Iran’s foreign minister says calls for restraint are ‘unjustified’	['irrelevant']	[[0.6142376 0.3857624]] 
Iranian official warns Israel against hitting vital infrastructure — state media	['irrelevant']	[[0.77820195 0.22179805]] 
IDF says it hit two airbases in western Iran earlier today	['relevant']	[[0.1552494 0.8447506]] 
Iran claims limited damage to Fordo, Isfahan nuclear sites after Israeli attack	['relevant']	[[0.33607463 0.66392537]] 
Iran airspace to remain closed until Saturday — state media	['irrelevant']	[[0.61321268 0.38678732]] 
Iran’s above-ground enrichment plant at Natanz destroyed, IAEA chief says	['relevant']	[[0.4866259 0.5133741]] 
MDA raises injury count from Iran missile attack to 35, with one in critical condition	['relevant']	[[0.44055557 0.55944443]] 
Netanyahu to Iranian people: We hope our operation will clear path for your freedom	['irrelevant']	[[0.54873659 0.45126341]] 
Dog rescued from Tel Aviv building struck by Iranian missile	['irrelevant']	[[0.81057934 0.18942066]] 
Trump, Netanyahu hold phone call amid Israel-Iran conflict, White House official says	['irrelevant']	[[0.64753663 0.35246337]] 
IDF says fewer than 100 missiles fired by Iran in two barrages	['relevant']	[[0.28033271 0.71966729]] 
Trump speaks with MBS about ‘need for de-escalation’ between Israel and Iran, Saudi readout says	['irrelevant']	[[0.61872323 0.38127677]] 
MDA raises injury count from Iran missiles barrages to 22; two seriously wounded	['irrelevant']	[[0.71732692 0.28267308]] 
PM huddles underground with security chiefs, ministers to discuss response to Iranian missile barrages	['irrelevant']	[[0.63300548 0.36699452]] 
2 rescued after being trapped in Tel Aviv area building hit by missile	['irrelevant']	[[0.60114993 0.39885007]] 
Macron says Iran responsible for destabilizing region	['irrelevant']	[[0.6017699 0.3982301]] 
IDF says civilians can leave bomb shelters, but should remain nearby them until further notice	['relevant']	[[0.32383246 0.67616754]] 
IDF estimates that Iran has fired 150 missiles at Israel in two barrages	['relevant']	[[0.36532746 0.63467254]] 
Katz says Ayatollah regime ‘crossed red lines’ with barrages at civilian centers, will pay heavy price	['relevant']	[[0.35172526 0.64827474]] 
US reportedly assisting Israel in intercepting Iranian missiles	['irrelevant']	[[0.70815419 0.29184581]] 
Israeli official says Iran will pay ‘unbearable price’ for its missile attacks on civilian areas	['relevant']	[[0.32164638 0.67835362]] 
IDF denies Iranian state media report claiming Tehran downed pair of Israeli fighter jets	['relevant']	[[0.23071301 0.76928699]] 
Magen David Adom updates injury count from Iran attack to 5, with one moderately wounded	['irrelevant']	[[0.58611695 0.41388305]] 
Iran Revolutionary Guards confirm attacks on dozens of targets in Israel	['irrelevant']	[[0.55975538 0.44024462]] 
IAEA says aware of reported attacks on Iran’s nuclear sites	['relevant']	[[0.42478848 0.57521152]] 
Sirens triggered across Israel as dozens of missiles launched in 2nd wave from Iran	['irrelevant']	[[0.62617103 0.37382897]] 
Iran’s Supreme Leader: Israel’s ‘hit and run’ attacks won’t be allowed without grave consequences	['irrelevant']	[[0.63117026 0.36882974]] 
UK’s Starmer speaks to Trump about de-escalating Iran-Israel tensions	['irrelevant']	[[0.72300843 0.27699157]] 
Medics say several Israelis injured amid 7 reported impacts in Tel Aviv area	['irrelevant']	[[0.770929 0.229071]] 
IDF says second barrage of Iran ballistic missiles has been launched at Israel	['relevant']	[[0.2442901 0.7557099]] 
Iranian media says Iran launched hundreds of missiles toward Israel	['irrelevant']	[[0.57558768 0.42441232]] 
Iran FM calls for UN action against Israel’s ‘warmongering’	['irrelevant']	[[0.73770061 0.26229939]] 
‘The enemy is watching’: IDF calls on public not to publish location or photos of missile impacts	['irrelevant']	[[0.53841708 0.46158292]] 
Smoke seen rising from Tel Aviv following apparent Iran missile impact	['irrelevant']	[[0.78789053 0.21210947]] 
Pro-Iran groups in Iraq demand US troops leave, warn of regional escalation	['irrelevant']	[[0.57122591 0.42877409]] 
Footage shows Iranian missiles above Israel as attack underway	['irrelevant']	[[0.79029433 0.20970567]] 
France’s Macron: Iran nuclear program was close to a critical stage	['irrelevant']	[[0.53332074 0.46667926]] 
Sirens triggered across Israel as roughly 100 Iranian missiles said heading toward country	['irrelevant']	[[0.80364596 0.19635404]] 
Putin tells Netanyahu issues surrounding Iran’s nuclear program must be solved through diplomacy	['irrelevant']	[[0.62668735 0.37331265]] 
Israeli official: We won’t take our foot off the gas; damage from Iranian response won’t be minor	['relevant']	[[0.4802735 0.5197265]] 
Detecting missile attack from Iran, IDF orders civilians to enter shelters	['relevant']	[[0.32408113 0.67591887]] 
IDF spokesman’s press conference cut short due to heightened alert at military HQ	['relevant']	[[0.27651277 0.72348723]] 
IDF reveals that it killed six top Iranian military commanders and nine nuclear scientists	['relevant']	[[0.44548911 0.55451089]] 
IDF spokesman: Israel’s war against Iran ongoing; we’re prepared for it to continue for many days	['relevant']	[[0.27033939 0.72966061]] 
US Embassy in Jerusalem orders staff to shelter in place until further notice	['relevant']	[[0.42308132 0.57691868]] 
IDF reveals that it struck Isfahan nuclear site	['relevant']	[[0.41324835 0.58675165]] 
UN conference on Israel-Palestinian conflict postponed, Macron confirms	['irrelevant']	[[0.60375329 0.39624671]] 
Iran media reports ‘massive explosion’ in country’s center	['irrelevant']	[[0.58071614 0.41928386]] 
Jerusalem said to threaten Iranian oil refineries if Tehran targets Israeli population centers with missiles	['irrelevant']	[[0.52537713 0.47462287]] 
Iran media says air defenses intercept ‘projectiles’ over Tehran	['irrelevant']	[[0.5620347 0.4379653]] 
Red Crescent says 3 Palestinian children injured by shrapnel, after Yemeni missile lands in West Bank	['relevant']	[[0.24390924 0.75609076]] 
Iranian air defenses activated in central Tehran, state media reports	['irrelevant']	[[0.61510654 0.38489346]] 
IDF instructs civilians to remain close to bomb shelters until further notice	['relevant']	[[0.32327615 0.67672385]] 
IDF conducting a war in Iran, not an operation — senior military official	['relevant']	[[0.42298855 0.57701145]] 
IDF: Houthi missile lands in southern West Bank; no immediate reports of injuries	['relevant']	[[0.20411134 0.79588866]] 
Houthi missile said to impact in Palestinian town in southern West Bank	['relevant']	[[0.30289834 0.69710166]] 
UK PM Starmer speaks to Netanyahu, stresses Israel’s right to self-defense	['irrelevant']	[[0.66107232 0.33892768]] 
Swiss ambassador summoned by Iran following attacks by Israel	['irrelevant']	[[0.83854741 0.16145259]] 
Ballistic missile from Yemen triggers sirens in Jerusalem and West Bank	['irrelevant']	[[0.59245878 0.40754122]] 
Toll from Israeli strikes on Iran’s northwest up to 18 dead — state media	['relevant']	[[0.46743014 0.53256986]] 
US gave Qatar, other regional allies heads up on Israel’s planned attack on Iran	['irrelevant']	[[0.6705425 0.3294575]] 
Iran downs Israeli drone near Fordo nuclear site, state media claims	['irrelevant']	[[0.58910466 0.41089534]] 
Lander, Mamdani endorse each other for NYC mayoral primary	['irrelevant']	[[0.77127738 0.22872262]] 
Trump says Israel’s attack on Iran could lead Iran to soften stance in nuclear talks	['relevant']	[[0.31448115 0.68551885]] 
IDF chief says army continues to strike Iran ‘with full force’	['relevant']	[[0.16034231 0.83965769]] 
Hanegbi: Military force alone can’t destroy Iran’s nuke program; only Trump can compel Iran to abandon it; Iran’s political leaders won’t be targeted	['irrelevant']	[[0.5491633 0.4508367]] 
Trump: Unclear if Iran still has nuke program, not worried about regional war	['irrelevant']	[[0.79799951 0.20200049]] 
IAEA says radiation outside Natanz site targeted by Israel ‘remained unchanged’	['irrelevant']	[[0.65442606 0.34557394]] 
IDF releases new footage of strikes on Iran military sites	['relevant']	[[0.37234482 0.62765518]] 
Iran media says Israeli strike destroyed border post, killed soldier	['relevant']	[[0.37716806 0.62283194]] 
Israel reportedly striking Iran’s Fordo underground nuclear site	['irrelevant']	[[0.74534907 0.25465093]] 
Report: Head of Iran’s elite Quds Force killed in Israeli strike	['relevant']	[[0.33877289 0.66122711]] 
Air force chief says Israel’s military presence in western Iran ‘critical’	['irrelevant']	[[0.53492548 0.46507452]] 
PM says Israel destroyed Iran’s Natanz nuclear site and that Tehran’s response will come	['irrelevant']	[[0.55569533 0.44430467]] 
FM says he held calls with 9 counterparts to update them on Israel’s Iran strike	['relevant']	[[0.38183595 0.61816405]] 
Iran’s new Guards chief says ‘gates of hell’ will open on Israel	['relevant']	[[0.47573139 0.52426861]] 
Netanyahu says he gave order to take out Iran’s nuclear program in November 2024	['relevant']	[[0.24626394 0.75373606]] 
US shifts military resources in Mideast in response to Israel strikes and possible Iran attack	['relevant']	[[0.39784561 0.60215439]] 
Footage shows large blasts at Iranian military site in Tabriz	['irrelevant']	[[0.65047924 0.34952076]] 
German foreign minister alters Middle East trip after Israel strikes Iran	['irrelevant']	[[0.60491901 0.39508099]] 
IDF says it called up reservists ‘to all combat arenas throughout country’	['relevant']	[[0.1877555 0.8122445]] 
Trump: Iran may have another opportunity to strike nuclear deal	['irrelevant']	[[0.50419823 0.49580177]] 
PM’s aide under criminal investigation breaks silence to hail Netanyahu after Iran attack	['relevant']	[[0.44832958 0.55167042]] 
Netanyahu updates Herzog on Iran operation; president hails attack, calls for release of hostages	['irrelevant']	[[0.62972561 0.37027439]] 
Macron holds call with Netanyahu after Iran attack — Elysee Palace	['irrelevant']	[[0.5496865 0.4503135]] 
Leaders of UK, France, Germany urge de-escalation of Middle East conflict	['irrelevant']	[[0.58568631 0.41431369]] 
French-Saudi confab on advancing two-state solution postponed after Israeli attack on Iran — sources	['relevant']	[[0.34269594 0.65730406]] 
Iran FM says Tehran ‘expects’ EU to condemn Israeli attack	['relevant']	[[0.27241172 0.72758828]] 
IAEA to convene extraordinary board meeting on Monday following Israel attack	['irrelevant']	[[0.67315739 0.32684261]] 
Iran FM decries Israel’s ‘illegal and cowardly’ attack	['irrelevant']	[[0.7238227 0.2761773]] 
IDF says it struck additional ballistic missiles and launchers in Iran today	['relevant']	[[0.22765042 0.77234958]] 
UN envoy: Israel launched Iran strike after intelligence showed Tehran advancing plans to destroy Israel and US	['relevant']	[[0.4805566 0.5194434]] 
Hostage’s mother posts last birthday text she received from her son, in 2023	['irrelevant']	[[0.68674776 0.31325224]] 
IDF reissues evacuation warnings for large areas of Gaza	['relevant']	[[0.17143016 0.82856984]] 
‘There are no people’: With Pride parade scrapped amid Iran tensions, Tel Aviv appears a shadow of itself	['irrelevant']	[[0.74971005 0.25028995]] 
Diaspora minister calls on Belgium Jews to flee, claiming Brussels can’t protect them from ‘Islamist mobs’	['irrelevant']	[[0.74175611 0.25824389]] 
Iran media says 8 killed in Israeli strike on northwest	['relevant']	[[0.25957257 0.74042743]] 
Erdogan slams Israel’s ‘banditry’ after Iran strikes	['irrelevant']	[[0.6593917 0.3406083]] 
Italy calls on Iran, Israel to ‘return to negotiation’	['irrelevant']	[[0.70512238 0.29487762]] 
Iraq accuses Israel of using its airspace to attack Iran	['irrelevant']	[[0.54075245 0.45924755]] 
Loud blast heard near airbase in west Iran — state media	['irrelevant']	[[0.6549643 0.3450357]] 
IDF releases footage of fighter jets and navy boats shooting down drones from Iran	['relevant']	[[0.39585447 0.60414553]] 
Report: Israel successfully deceived top Iran air force commanders into convening ahead of strike	['irrelevant']	[[0.60407452 0.39592548]] 
Firefighters working to extinguish Golan blaze caused by debris from Iranian drone interception	['irrelevant']	[[0.78361938 0.21638062]] 
Trump says US was read in on Israel’s attack on Iran: ‘It wasn’t a heads-up. It was, we know what’s going on’	['relevant']	[[0.312375 0.687625]] 
Iran confirms Israel killed Guards aerospace commander	['irrelevant']	[[0.75849818 0.24150182]] 
OPEC sees no need for unnecessary measures in oil market	['irrelevant']	[[0.67756941 0.32243059]] 
IDF says it shot down Iran drone that triggered Golan sirens	['relevant']	[[0.33525399 0.66474601]] 
Turkish Airlines cancels flights to Iran, Iraq, Syria and Jordan until Monday, transport minister says	['irrelevant']	[[0.61101284 0.38898716]] 
UN Security Council to meet Friday to discuss Israeli attack on Iran	['relevant']	[[0.25845668 0.74154332]] 
GHF says it distributed over 35K aid boxes today before IDF ordered halt to operations	['relevant']	[[0.04947035 0.95052965]] 
IDF says two combat engineering soldiers seriously wounded in north Gaza fighting	['relevant']	[[0.06572915 0.93427085]] 
Netanyahu’s office says he’ll be speaking with Trump and Putin today amid Iran strikes	['relevant']	[[0.45645192 0.54354808]] 
Smotrich says Finance Ministry ready to address economic fallout of Israeli attack on Iran	['relevant']	[[0.25285837 0.74714163]] 
IDF: We destroyed dozens of missile launchers in last several hours of airstrikes in Iran	['relevant']	[[0.1453611 0.8546389]] 
IDF says it made Red Sea interception of several drones believed to be from Iran	['relevant']	[[0.15136822 0.84863178]] 
Merz, Macron and Starmer hold call to discuss Israeli strikes on Iran, Tehran’s response	['irrelevant']	[[0.51060692 0.48939308]] 
Footage apparently shows Israeli jet refueling mid-air on way back from Iran	['irrelevant']	[[0.61624401 0.38375599]] 
Reports of large explosion in Iran’s Hamedan	['irrelevant']	[[0.60510997 0.39489003]] 
Macron: France reaffirms Israel’s right to defend itself, condemns Iran nuclear program	['irrelevant']	[[0.57009312 0.42990688]] 
IDF says it intercepted several drones on Syrian border before they crossed into Israel	['relevant']	[[0.17620269 0.82379731]] 
Iranian president says Israel will ‘regret its foolish act’	['irrelevant']	[[0.57392522 0.42607478]] 
Germany ‘strongly condemns’ Iran’s ‘indiscriminate’ drone attack on Israel	['irrelevant']	[[0.72113821 0.27886179]] 
Trump says he gave Iran a 60-day ultimatum: ‘Today is day 61… Now they have, perhaps, a second chance!’	['irrelevant']	[[0.52051129 0.47948871]] 
Trump hails ‘excellent’ Israeli strikes on Iran: ‘And there’s more to come. A lot more’	['irrelevant']	[[0.50530026 0.49469974]] 
Foreign Ministry says embassies closed, urges Israelis abroad to register their locations	['relevant']	[[0.41343689 0.58656311]] 
IDF deploys new division to Jordan Valley	['relevant']	[[0.42692537 0.57307463]] 
IDF says air force continuing to strike Iran: ‘The operation is only beginning’	['relevant']	[[0.29346167 0.70653833]] 
Qatar condemns Israeli strikes in meeting with Iran envoy	['relevant']	[[0.41487243 0.58512757]] 
Leaders of France, UK, Germany hold talks on Iran	['irrelevant']	[[0.67921569 0.32078431]] 
At least 20 top Iranian commanders killed; Iran claims only cosmetic damage at Natanz	['irrelevant']	[[0.6833612 0.3166388]] 
Defending strikes, Sa’ar tells EU foreign czar Iran threatened Europe as well	['irrelevant']	[[0.66363829 0.33636171]] 
Ben Gurion Airport closed ‘until further notice’; airlines start to issue cancellation notices	['irrelevant']	[[0.51886911 0.48113089]] 
IDF confirms IRGC air force chief, top echelon killed in Israeli strike	['relevant']	[[0.20286471 0.79713529]] 
Macron convenes security council in Paris following strikes on Iran	['irrelevant']	[[0.54825859 0.45174141]] 
Hezbollah official says it will stay out of Israel-Iran fight	['relevant']	[[0.34286738 0.65713262]] 
‘I gave Iran chance after chance’: Trump tells Tehran to make a deal or face ‘even more brutal’ attacks	['relevant']	[[0.2863779 0.7136221]] 
Israel says jets still working to shoot down drones	['irrelevant']	[[0.55736827 0.44263173]] 
Khamenei taps replacements for slain army chief, IRGC head	['irrelevant']	[[0.71455358 0.28544642]] 
Mossad airs video of extraordinary covert action from inside Iran	['irrelevant']	[[0.59402637 0.40597363]] 
Iran reports fresh explosions in Tabriz; adviser to Khamenei said injured in early strikes	['relevant']	[[0.40538068 0.59461932]] 
Chief rabbis indicate public should avoid synagogues in line with rules as Shas calls for prayer, study	['irrelevant']	[[0.69322404 0.30677596]] 
IDF says strike on Natanz hit underground centrifuge hall, critical infrastructure	['relevant']	[[0.23039337 0.76960663]] 
Kremlin condemns escalation of tensions after attack on Iran	['relevant']	[[0.4860803 0.5139197]] 
Strike on underground meeting kills most of IRGC air force brass in fell swoop — Katz	['irrelevant']	[[0.66171892 0.33828108]] 
Germany’s Merz backs Israeli right to hit Iran, ups protection at Jewish sites	['irrelevant']	[[0.54263131 0.45736869]] 
Beirut reportedly warns Hezbollah against joining Iranian response to Israel	['irrelevant']	[[0.62666251 0.37333749]] 
Air force shows footage of strikes on ballistic missiles aimed at Israel	['irrelevant']	[[0.65462926 0.34537074]] 
IDF says it has ‘control over the situation’ after Iran launched at least 100 drones at Israel	['relevant']	[[0.10130403 0.89869597]] 
Czech Republic: Israeli strikes on Iran a ‘reasonable reaction’ to Tehran’s nuclear program, terror support	['relevant']	[[0.34565757 0.65434243]] 
Deportation of final 3 Gaza boat activists paused with closure of Israeli airspace, rights group says	['relevant']	[[0.07786074 0.92213926]] 
